Time_Hours,Normalized_Power,Original_Power
16.09937888198758,0.4544538,48.37565
16.108695652173914,0.42710996,46.535957
16.11801242236025,0.43833017,47.290855
16.127329192546583,0.45411766,48.353035
16.13664596273292,0.46521008,49.099335
16.145962732919255,0.48112047,50.169785
16.15527950310559,0.4639776,49.01641
16.164596273291927,0.40705886,45.18692
16.17391304347826,0.42656547,46.49932
16.183229813664596,0.43115336,46.808
16.19254658385093,0.47631335,49.84636
16.20186335403727,0.51571316,52.49718
16.211180124223603,0.46717268,49.231377
16.220496894409937,0.42086273,46.115643
16.229813664596275,0.44202763,47.53962
16.23913043478261,0.43870416,47.316017
16.248447204968944,0.46632257,49.17418
16.25776397515528,0.4639776,49.01641
16.267080745341616,0.45467785,48.390724
16.27639751552795,0.5294118,53.418823
16.285714285714285,0.44239625,47.56442
16.295031055900623,0.48840338,50.65978
16.304347826086957,0.4610373,48.81859
16.31366459627329,0.46054903,48.785736
16.32298136645963,0.44683474,47.86304
16.332298136645964,0.47085714,49.479267
16.341614906832298,0.48497695,50.42925
16.350931677018632,0.48497695,50.42925
16.36024844720497,0.45493084,48.407745
16.369565217391305,0.4502857,48.095222
16.37888198757764,0.44658825,47.84646
16.388198757763977,0.48122483,50.176807
16.39751552795031,0.4720737,49.56112
16.406832298136646,0.45502847,48.414314
16.41614906832298,0.49485716,51.09399
16.425465838509318,0.48454905,50.40046
16.434782608695652,0.4983014,51.325714
16.444099378881987,0.49909678,51.37923
16.453416149068325,0.45161286,48.18451
16.46273291925466,0.5321659,53.60412
16.472049689440993,0.4982922,51.3251
16.48136645962733,0.43870965,47.316383
16.490683229813666,0.43654904,47.17102
16.5,0.48619357,50.5111
16.509316770186334,0.4720737,49.56112
16.518633540372672,0.4709677,49.486706
16.527950310559007,0.41815308,45.93334
16.53726708074534,0.43271887,46.913322
16.54658385093168,0.44696772,47.871986
16.555900621118013,0.4548387,48.401546
16.565217391304348,0.45072463,48.124752
16.574534161490682,0.42258066,46.231224
16.58385093167702,0.4623188,48.904808
16.593167701863354,0.44478178,47.724915
16.60248447204969,0.44847924,47.973682
16.611801242236027,0.4747628,49.74204
16.62111801242236,0.44045126,47.43356
16.630434782608695,0.4445151,47.706978
16.63975155279503,0.38064516,43.409805
16.649068322981368,0.38064516,43.409805
16.658385093167702,0.3967742,44.494965
16.667701863354036,0.42400002,46.32672
16.677018633540374,0.37052584,42.728977
16.68633540372671,0.39890414,44.638268
16.695652173913043,0.39032257,44.0609
